road_id,drain_id,infrastructure_type,data_type,disclaimer,scenario,event_id,flood_depth_m,risk,blocked,assessment_method,routing_cost,crs,model_type,note
drain-proxy-5018,5018,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-7746,7746,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-733,733,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-4398,4398,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-7352,7352,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-5013,5013,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-10077,10077,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-439,439,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-7782,7782,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-7220,7220,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-4694,4694,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-4372,4372,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-7591,7591,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-2288,2288,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-8141,8141,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-4028,4028,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-1785,1785,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-8736,8736,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-29,29,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-5028,5028,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-4593,4593,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
drain-proxy-1516,1516,drainage_channel_proxy,prototype_drainage_proxy,This is NOT actual road flood risk and must not be interpreted as road data.,normal,imerg-2015-11-28_normal,0.0,safe,False,idw_from_swmm_nodes,1.0,EPSG:4326,synthetic_pilot_network,PROTOTYPE ONLY: This is NOT actual road flood risk and must not be interpreted as road data. No road network dataset exists in the repository. Stormwater drain geometries from chennai_swd.gpkg are used strictly as a structural spatial proxy to test downstream risk/routing pipeline integration.
